"LAF","ST","AST","REV-ST","REV-AST","TMP","start_time","depth_m","datetime","label","leg"
116.524,2691.42,2408.69,4119.98,3685.65,10.855,"2026-06-02T12:02:36.957Z",50.476,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
116.778,2690.67,2408.36,4121.17,3686.64,10.865,"2026-06-02T12:02:36.957Z",50.222,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
117.033,2689.39,2407.16,4121.67,3687.08,10.863,"2026-06-02T12:02:36.957Z",49.967,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
117.287,2690.11,2407.16,4120.73,3686.63,10.85,"2026-06-02T12:02:36.957Z",49.713,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
117.541,2691.99,2408.46,4121.02,3687.16,10.843,"2026-06-02T12:02:36.957Z",49.459,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
117.795,2692.37,2408.9,4123.68,3689.15,10.837,"2026-06-02T12:02:36.957Z",49.205,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
118.049,2692.04,2408.58,4125.96,3690.82,10.828,"2026-06-02T12:02:36.957Z",48.951,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
118.304,2692.68,2408.98,4126.74,3691.78,10.828,"2026-06-02T12:02:36.957Z",48.696,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
118.558,2693.23,2409.45,4128.2,3693.24,10.831,"2026-06-02T12:02:36.957Z",48.442,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
118.812,2692.48,2408.84,4130.31,3694.86,10.827,"2026-06-02T12:02:36.957Z",48.188,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
119.066,2692.04,2408.35,4130.98,3695.27,10.819,"2026-06-02T12:02:36.957Z",47.934,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
119.32,2692.73,2408.9,4130.79,3695.17,10.818,"2026-06-02T12:02:36.957Z",47.68,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
119.575,2692.68,2409.02,4131.72,3695.92,10.823,"2026-06-02T12:02:36.957Z",47.425,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
119.829,2691.22,2407.74,4132.89,3696.72,10.818,"2026-06-02T12:02:36.957Z",47.171,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
120.083,2690.32,2406.55,4132.23,3696.1,10.803,"2026-06-02T12:02:36.957Z",46.917,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
120.337,2690.59,2406.5,4131.02,3695.31,10.8,"2026-06-02T12:02:36.957Z",46.663,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
120.591,2690.5,2406.57,4131.79,3696.12,10.808,"2026-06-02T12:02:36.957Z",46.409,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
120.846,2689.24,2405.61,4133.29,3697.28,10.81,"2026-06-02T12:02:36.957Z",46.154,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
121.1,2688.18,2404.53,4133.13,3697.11,10.805,"2026-06-02T12:02:36.957Z",45.9,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
121.354,2687.81,2404.13,4132.39,3696.45,10.803,"2026-06-02T12:02:36.957Z",45.646,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
121.608,2687.39,2403.57,4132.31,3696.29,10.794,"2026-06-02T12:02:36.957Z",45.392,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
121.862,2687.13,2403.3,4132.02,3696.16,10.796,"2026-06-02T12:02:36.957Z",45.138,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
122.117,2688.07,2404.24,4131.64,3696.08,10.805,"2026-06-02T12:02:36.957Z",44.883,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
122.371,2688.72,2404.81,4132.65,3697.08,10.807,"2026-06-02T12:02:36.957Z",44.629,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
122.625,2687.68,2403.85,4134.49,3698.41,10.798,"2026-06-02T12:02:36.957Z",44.375,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
122.879,2686.91,2402.88,4134.92,3698.58,10.783,"2026-06-02T12:02:36.957Z",44.121,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
123.133,2687.97,2403.52,4134.74,3698.51,10.775,"2026-06-02T12:02:36.957Z",43.867,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
123.388,2688.88,2404.31,4136.26,3699.87,10.774,"2026-06-02T12:02:36.957Z",43.612,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
123.642,2688.17,2403.68,4138.63,3701.83,10.771,"2026-06-02T12:02:36.957Z",43.358,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
123.896,2687.73,2403.26,4139.5,3702.63,10.771,"2026-06-02T12:02:36.957Z",43.104,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
124.15,2688.16,2403.75,4139.69,3702.88,10.776,"2026-06-02T12:02:36.957Z",42.85,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
124.404,2687.6,2403.45,4140.91,3703.85,10.78,"2026-06-02T12:02:36.957Z",42.596,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
124.659,2686.15,2401.86,4141.57,3704.35,10.768,"2026-06-02T12:02:36.957Z",42.341,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
124.913,2686.14,2401.59,4140.46,3703.49,10.762,"2026-06-02T12:02:36.957Z",42.087,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
125.167,2687.15,2402.34,4139.97,3703.17,10.759,"2026-06-02T12:02:36.957Z",41.833,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
125.421,2686.5,2401.83,4141.53,3704.45,10.759,"2026-06-02T12:02:36.957Z",41.579,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
125.675,2684.67,2400.4,4142.22,3704.92,10.763,"2026-06-02T12:02:36.957Z",41.325,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
125.93,2684.51,2400.07,4140.42,3703.62,10.763,"2026-06-02T12:02:36.957Z",41.07,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
126.184,2685.11,2400.34,4139.26,3703.06,10.765,"2026-06-02T12:02:36.957Z",40.816,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
126.438,2684.4,2399.88,4140.26,3704,10.772,"2026-06-02T12:02:36.957Z",40.562,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
126.692,2683.6,2399.29,4140.87,3704.33,10.772,"2026-06-02T12:02:36.957Z",40.308,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
126.946,2684.27,2399.6,4140.24,3703.84,10.763,"2026-06-02T12:02:36.957Z",40.054,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
127.201,2685.18,2400.18,4140.63,3704.3,10.758,"2026-06-02T12:02:36.957Z",39.799,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
127.455,2684.49,2399.62,4142.14,3705.61,10.759,"2026-06-02T12:02:36.957Z",39.545,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
127.709,2683.61,2398.87,4142.28,3705.82,10.762,"2026-06-02T12:02:36.957Z",39.291,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
127.963,2684.28,2399.28,4141.09,3705.06,10.762,"2026-06-02T12:02:36.957Z",39.037,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
128.217,2684.86,2399.73,4141.37,3705.32,10.76,"2026-06-02T12:02:36.957Z",38.783,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
128.472,2683.96,2399.26,4142.84,3706.38,10.766,"2026-06-02T12:02:36.957Z",38.528,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
128.726,2683.45,2398.84,4143.03,3706.42,10.764,"2026-06-02T12:02:36.957Z",38.274,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
128.98,2683.94,2398.88,4142.72,3706.14,10.75,"2026-06-02T12:02:36.957Z",38.02,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
129.234,2683.75,2398.74,4143.88,3707.08,10.749,"2026-06-02T12:02:36.957Z",37.766,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
129.488,2682.6,2397.97,4145.16,3708.29,10.759,"2026-06-02T12:02:36.957Z",37.512,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
129.743,2682.29,2397.53,4145.12,3708.72,10.764,"2026-06-02T12:02:36.957Z",37.257,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
129.997,2683.26,2398.01,4145.28,3709.36,10.762,"2026-06-02T12:02:36.957Z",37.003,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
130.251,2683.57,2398.34,4147.02,3711,10.766,"2026-06-02T12:02:36.957Z",36.749,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
130.505,2683.02,2398.04,4148.93,3712.61,10.77,"2026-06-02T12:02:36.957Z",36.495,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
130.759,2682.52,2397.82,4149.89,3713.43,10.777,"2026-06-02T12:02:36.957Z",36.241,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
131.014,2681.5,2397.13,4150.63,3713.93,10.781,"2026-06-02T12:02:36.957Z",35.986,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
131.268,2679.98,2395.88,4150.76,3713.89,10.781,"2026-06-02T12:02:36.957Z",35.732,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
131.522,2679.95,2395.43,4149.5,3713.11,10.775,"2026-06-02T12:02:36.957Z",35.478,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
131.776,2681.8,2396.58,4148.82,3712.99,10.768,"2026-06-02T12:02:36.957Z",35.224,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
132.03,2682.62,2397.47,4150.78,3714.7,10.772,"2026-06-02T12:02:36.957Z",34.97,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
132.285,2681.62,2396.67,4153.32,3716.55,10.766,"2026-06-02T12:02:36.957Z",34.715,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
132.539,2680.48,2395.75,4153.36,3716.4,10.766,"2026-06-02T12:02:36.957Z",34.461,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
132.793,2680.24,2395.85,4151.93,3715.39,10.782,"2026-06-02T12:02:36.957Z",34.207,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
133.047,2680.08,2395.78,4151.95,3715.7,10.792,"2026-06-02T12:02:36.957Z",33.953,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
133.301,2679.25,2394.97,4152.97,3716.66,10.791,"2026-06-02T12:02:36.957Z",33.699,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
133.556,2678.61,2394.37,4152.99,3716.54,10.786,"2026-06-02T12:02:36.957Z",33.444,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
133.81,2678.55,2394.08,4152.53,3716.1,10.778,"2026-06-02T12:02:36.957Z",33.19,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
134.064,2678.41,2393.62,4152.85,3716.45,10.767,"2026-06-02T12:02:36.957Z",32.936,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
134.318,2678.46,2393.34,4153.21,3716.9,10.759,"2026-06-02T12:02:36.957Z",32.682,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
134.572,2679.23,2393.95,4153.68,3717.52,10.761,"2026-06-02T12:02:36.957Z",32.428,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
134.827,2679.69,2394.59,4155.44,3719.06,10.768,"2026-06-02T12:02:36.957Z",32.173,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
135.081,2678.97,2394.24,4157.65,3720.87,10.774,"2026-06-02T12:02:36.957Z",31.919,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
135.335,2678.25,2393.52,4158.53,3721.71,10.773,"2026-06-02T12:02:36.957Z",31.665,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
135.589,2678.76,2393.52,4158.68,3721.89,10.758,"2026-06-02T12:02:36.957Z",31.411,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
135.843,2678.94,2393.58,4159.86,3722.95,10.754,"2026-06-02T12:02:36.957Z",31.157,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
136.098,2678.11,2392.83,4161.49,3724.54,10.757,"2026-06-02T12:02:36.957Z",30.902,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
136.352,2678.07,2392.48,4162.03,3725.12,10.748,"2026-06-02T12:02:36.957Z",30.648,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
136.606,2679.06,2393.36,4162.3,3725.35,10.748,"2026-06-02T12:02:36.957Z",30.394,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
136.86,2678.83,2393.57,4163.6,3726.37,10.759,"2026-06-02T12:02:36.957Z",30.14,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
137.114,2677.44,2392.51,4164.47,3727.02,10.763,"2026-06-02T12:02:36.957Z",29.886,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
137.369,2677.19,2392.03,4163.68,3726.35,10.755,"2026-06-02T12:02:36.957Z",29.631,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
137.623,2677.8,2392.41,4163.24,3726.14,10.753,"2026-06-02T12:02:36.957Z",29.377,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
137.877,2677.07,2391.8,4164.73,3727.47,10.754,"2026-06-02T12:02:36.957Z",29.123,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
138.131,2675.13,2390.14,4165.82,3728.29,10.753,"2026-06-02T12:02:36.957Z",28.869,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
138.385,2674.46,2389.23,4164.72,3727.47,10.746,"2026-06-02T12:02:36.957Z",28.615,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
138.64,2674.96,2389.53,4163.71,3726.92,10.749,"2026-06-02T12:02:36.957Z",28.36,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
138.894,2674.6,2389.23,4164.32,3727.55,10.752,"2026-06-02T12:02:36.957Z",28.106,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
139.148,2673.72,2388.51,4164.57,3727.82,10.755,"2026-06-02T12:02:36.957Z",27.852,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
139.402,2673.8,2388.73,4163.77,3727.29,10.764,"2026-06-02T12:02:36.957Z",27.598,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
139.656,2673.95,2388.9,4163.68,3727.3,10.767,"2026-06-02T12:02:36.957Z",27.344,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
139.911,2673.21,2388.14,4164.61,3728.01,10.761,"2026-06-02T12:02:36.957Z",27.089,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
140.165,2672.93,2387.64,4164.7,3728.08,10.752,"2026-06-02T12:02:36.957Z",26.835,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
140.419,2673.6,2388.1,4164.07,3727.71,10.752,"2026-06-02T12:02:36.957Z",26.581,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
140.673,2673.74,2388.31,4164.72,3728.37,10.756,"2026-06-02T12:02:36.957Z",26.327,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
140.927,2672.81,2387.49,4166.16,3729.71,10.758,"2026-06-02T12:02:36.957Z",26.073,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
141.182,2672.52,2387.13,4166.63,3730.2,10.756,"2026-06-02T12:02:36.957Z",25.818,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
141.436,2673.1,2387.69,4166.73,3730.1,10.754,"2026-06-02T12:02:36.957Z",25.564,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
141.69,2673.01,2387.74,4167.54,3730.48,10.75,"2026-06-02T12:02:36.957Z",25.31,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
141.944,2672.37,2387.07,4168.15,3730.98,10.746,"2026-06-02T12:02:36.957Z",25.056,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
142.198,2672.66,2387.22,4168.02,3731.3,10.752,"2026-06-02T12:02:36.957Z",24.802,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
142.453,2673.34,2387.8,4168.72,3732.3,10.759,"2026-06-02T12:02:36.957Z",24.547,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
142.707,2672.72,2387.21,4170.28,3733.72,10.758,"2026-06-02T12:02:36.957Z",24.293,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
142.961,2671.69,2386.09,4170.59,3734.1,10.754,"2026-06-02T12:02:36.957Z",24.039,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
143.215,2671.84,2385.69,4169.96,3733.54,10.735,"2026-06-02T12:02:36.957Z",23.785,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
143.469,2672.12,2385.35,4170.51,3733.27,10.697,"2026-06-02T12:02:36.957Z",23.531,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
143.724,2671.03,2384.07,4171.62,3732.94,10.657,"2026-06-02T12:02:36.957Z",23.276,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
143.978,2669.94,2382.84,4171.04,3731.55,10.628,"2026-06-02T12:02:36.957Z",23.022,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
144.232,2670.19,2382.66,4169.83,3730.26,10.61,"2026-06-02T12:02:36.957Z",22.768,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
144.486,2669.91,2382.24,4170.37,3730.71,10.603,"2026-06-02T12:02:36.957Z",22.514,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
144.74,2668.27,2380.51,4171.66,3731.46,10.584,"2026-06-02T12:02:36.957Z",22.26,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
144.995,2666.99,2378.98,4171.2,3730.54,10.559,"2026-06-02T12:02:36.957Z",22.005,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
145.249,2667.31,2378.94,4169.73,3728.92,10.541,"2026-06-02T12:02:36.957Z",21.751,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
145.503,2667.36,2378.65,4169.9,3728.61,10.519,"2026-06-02T12:02:36.957Z",21.497,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
145.757,2666.26,2377.44,4170.98,3729.03,10.499,"2026-06-02T12:02:36.957Z",21.243,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
146.011,2665.81,2377,4170.5,3728.36,10.492,"2026-06-02T12:02:36.957Z",20.989,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
146.266,2666.4,2377.38,4169.58,3727.59,10.488,"2026-06-02T12:02:36.957Z",20.734,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
146.52,2665.85,2376.73,4170.2,3728.2,10.484,"2026-06-02T12:02:36.957Z",20.48,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
146.774,2664.53,2375.27,4170.87,3728.61,10.47,"2026-06-02T12:02:36.957Z",20.226,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
147.028,2664.82,2374.83,4170.21,3727.75,10.44,"2026-06-02T12:02:36.957Z",19.972,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
147.282,2665.87,2375.5,4170.01,3727.41,10.426,"2026-06-02T12:02:36.957Z",19.718,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
147.537,2665.45,2375.17,4171.67,3728.5,10.419,"2026-06-02T12:02:36.957Z",19.463,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
147.791,2664.11,2373.78,4173.07,3729.26,10.401,"2026-06-02T12:02:36.957Z",19.209,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
148.045,2663.93,2373.45,4172.6,3728.6,10.39,"2026-06-02T12:02:36.957Z",18.955,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
148.299,2664.73,2373.91,4172.18,3728.16,10.38,"2026-06-02T12:02:36.957Z",18.701,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
148.553,2664.64,2373.68,4173.33,3728.92,10.368,"2026-06-02T12:02:36.957Z",18.447,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
148.808,2663.91,2372.97,4174.16,3729.27,10.357,"2026-06-02T12:02:36.957Z",18.192,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
149.062,2664.04,2372.62,4173.82,3728.79,10.337,"2026-06-02T12:02:36.957Z",17.938,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
149.316,2664.44,2371.72,4174.32,3728.86,10.284,"2026-06-02T12:02:36.957Z",17.684,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
149.57,2664.18,2370.06,4175.87,3729.09,10.209,"2026-06-02T12:02:36.957Z",17.43,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
149.824,2663.98,2368.79,4176.92,3728.14,10.128,"2026-06-02T12:02:36.957Z",17.176,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
150.079,2663.94,2367.8,4177.82,3726.75,10.046,"2026-06-02T12:02:36.957Z",16.921,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
150.333,2662.74,2366.02,4178.86,3725.75,9.978,"2026-06-02T12:02:36.957Z",16.667,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
150.587,2660.61,2363.05,4178.67,3723.85,9.901,"2026-06-02T12:02:36.957Z",16.413,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
150.841,2659.5,2360.49,4176.7,3720.42,9.809,"2026-06-02T12:02:36.957Z",16.159,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
151.095,2659.49,2359.01,4175.09,3717.24,9.718,"2026-06-02T12:02:36.957Z",15.905,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
151.35,2658.99,2357.24,4175.44,3715.42,9.624,"2026-06-02T12:02:36.957Z",15.65,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
151.604,2657.87,2354.91,4175.88,3713.67,9.529,"2026-06-02T12:02:36.957Z",15.396,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
151.858,2657.19,2353.03,4174.88,3711.02,9.445,"2026-06-02T12:02:36.957Z",15.142,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
152.112,2656.5,2351.41,4174.03,3708.52,9.371,"2026-06-02T12:02:36.957Z",14.888,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
152.366,2655.04,2348.93,4174.11,3706.63,9.285,"2026-06-02T12:02:36.957Z",14.634,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
152.621,2653.88,2346.61,4173.5,3704.28,9.199,"2026-06-02T12:02:36.957Z",14.379,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
152.875,2654.11,2345.76,4172.08,3701.63,9.131,"2026-06-02T12:02:36.957Z",14.125,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
153.129,2654.51,2345.42,4171.98,3700.38,9.081,"2026-06-02T12:02:36.957Z",13.871,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
153.383,2653.6,2344.42,4173.28,3700.39,9.048,"2026-06-02T12:02:36.957Z",13.617,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
153.637,2652.51,2343.84,4173.25,3699.87,9.051,"2026-06-02T12:02:36.957Z",13.363,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
153.892,2652.88,2345.07,4172.01,3699.33,9.095,"2026-06-02T12:02:36.957Z",13.108,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
154.146,2653.88,2347.37,4172.53,3700.99,9.172,"2026-06-02T12:02:36.957Z",12.854,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
154.4,2654.3,2350.25,4174.83,3705.05,9.305,"2026-06-02T12:02:36.957Z",12.6,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
154.654,2655.1,2354.38,4176.49,3710.1,9.505,"2026-06-02T12:02:36.957Z",12.346,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
154.908,2656.63,2360.21,4177.54,3716.59,9.787,"2026-06-02T12:02:36.957Z",12.092,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
155.163,2657.74,2367.3,4179.53,3725.83,10.167,"2026-06-02T12:02:36.957Z",11.837,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
155.417,2659.23,2376.41,4182.22,3737.68,10.652,"2026-06-02T12:02:36.957Z",11.583,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
155.671,2662.75,2388.9,4185.32,3752.34,11.245,"2026-06-02T12:02:36.957Z",11.329,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
155.925,2667.29,2404.69,4190.26,3771.59,11.986,"2026-06-02T12:02:36.957Z",11.075,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
156.179,2671.13,2423.16,4197.28,3796.27,12.921,"2026-06-02T12:02:36.957Z",10.821,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
156.434,2675.44,2445.35,4204.29,3825.64,14.074,"2026-06-02T12:02:36.957Z",10.566,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
156.688,2681.92,2472.33,4211.16,3860.37,15.445,"2026-06-02T12:02:36.957Z",10.312,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
156.942,2689.02,2501.45,4220.37,3901.73,16.967,"2026-06-02T12:02:36.957Z",10.058,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
157.196,2694.11,2526.67,4232.14,3947.14,18.451,"2026-06-02T12:02:36.957Z",9.804,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
157.45,2696.43,2541.63,4242.95,3988.68,19.597,"2026-06-02T12:02:36.957Z",9.55000000000001,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
157.705,2696.96,2544.51,4249.86,4016.97,20.164,"2026-06-02T12:02:36.957Z",9.29499999999999,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
157.959,2696.07,2540.64,4253.3,4028.14,20.234,"2026-06-02T12:02:36.957Z",9.041,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
158.213,2694.23,2537.84,4255.54,4029.09,20.17,"2026-06-02T12:02:36.957Z",8.78700000000001,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
158.467,2694.55,2543.37,4259.36,4032.97,20.36,"2026-06-02T12:02:36.957Z",8.53299999999999,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
158.721,2699.47,2561.96,4265.91,4048.13,21.046,"2026-06-02T12:02:36.957Z",8.279,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
158.976,2711.4,2592.46,4272.91,4077.29,22.214,"2026-06-02T12:02:36.957Z",8.024,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
159.23,2747.76,2646.63,4284.54,4126.61,23.728,"2026-06-02T12:02:36.957Z",7.77000000000001,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
159.484,2800.78,2706.43,4326.29,4209.13,24.951,"2026-06-02T12:02:36.957Z",7.51599999999999,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
159.738,2831.39,2727.92,4415.07,4313.39,25.061,"2026-06-02T12:02:36.957Z",7.262,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
159.992,2834.94,2722.94,4504.32,4381.16,24.371,"2026-06-02T12:02:36.957Z",7.00800000000001,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
160.247,2831.26,2715.86,4543.78,4392.38,23.687,"2026-06-02T12:02:36.957Z",6.75299999999999,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
160.501,2829.96,2713.42,4550.41,4385.63,23.374,"2026-06-02T12:02:36.957Z",6.499,2026-06-02 12:02:36.957,"2026-06-02 12:02","up"
